Index	Vertex	feature	normal		position		member	gl_Position				member_1			
1103	372	1	-2885	-2906	 4081	 331	 0.000000	-0.690354	-0.415070	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1104	372	1	-2885	-2906	 4081	 331	 0.000000	-0.690354	-0.415070	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1105	370	1	 3470	-2174	 4076	 329	 0.000000	-0.689842	-0.414825	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1106	373	1	 774	-4022	 4074	 334	 0.000000	-0.690703	-0.415433	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1107	372	1	-2885	-2906	 4081	 331	 0.000000	-0.690354	-0.415070	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1108	373	1	 774	-4022	 4074	 334	 0.000000	-0.690703	-0.415433	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1109	374	1	-2624	-3144	 3965	 405	 0.000000	-0.708426	-0.432341	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1110	378	1	-3270	-2466	 3875	 483	 0.000000	-0.722620	-0.450829	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1111	377	1	 588	-4053	 3872	 482	 0.000000	-0.722304	-0.450111	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1112	383	1	-3965	-1027	 3877	 490	 0.000000	-0.722449	-0.452909	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1113	383	1	-3965	-1027	 3877	 490	 0.000000	-0.722449	-0.452909	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1114	377	1	 588	-4053	 3872	 482	 0.000000	-0.722304	-0.450111	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1115	385	1	 2451	-3281	 3871	 494	 0.000000	-0.722081	-0.453159	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1116	384	1	 3270	 2466	 3878	 490	 0.000000	-0.720820	-0.453975	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1117	383	1	-3965	-1027	 3877	 490	 0.000000	-0.722449	-0.452909	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1118	385	1	 2451	-3281	 3871	 494	 0.000000	-0.722081	-0.453159	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1119	366	1	-2484	-3256	 3639	 298	 0.000000	-0.759335	-0.407229	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1120	365	1	 3684	 1790	 3637	 298	 0.000000	-0.758392	-0.408769	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1121	367	1	-4043	 656	 3638	 299	 0.000000	-0.759808	-0.408657	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1122	370	1	 3470	-2174	 4076	 329	 0.000000	-0.689842	-0.414825	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1123	369	1	-2153	-3484	 3640	 300	 0.000000	-0.759111	-0.407628	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1124	371	1	-3484	-2153	 4074	 330	 0.000000	-0.691569	-0.415066	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1125	371	1	-3484	-2153	 4074	 330	 0.000000	-0.691569	-0.415066	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1126	369	1	-2153	-3484	 3640	 300	 0.000000	-0.759111	-0.407628	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1127	373	1	 774	-4022	 4074	 334	 0.000000	-0.690703	-0.415433	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1128	373	1	 774	-4022	 4074	 334	 0.000000	-0.690703	-0.415433	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1129	369	1	-2153	-3484	 3640	 300	 0.000000	-0.759111	-0.407628	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1130	374	1	-2624	-3144	 3965	 405	 0.000000	-0.708426	-0.432341	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1131	367	1	-4043	 656	 3638	 299	 0.000000	-0.759808	-0.408657	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1132	365	1	 3684	 1790	 3637	 298	 0.000000	-0.758392	-0.408769	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1133	375	1	 3315	 2404	 3630	 406	 0.000000	-0.759561	-0.434269	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1134	369	1	-2153	-3484	 3640	 300	 0.000000	-0.759111	-0.407628	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1135	367	1	-4043	 656	 3638	 299	 0.000000	-0.759808	-0.408657	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1136	375	1	 3315	 2404	 3630	 406	 0.000000	-0.759561	-0.434269	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1137	374	1	-2624	-3144	 3965	 405	 0.000000	-0.708426	-0.432341	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1138	369	1	-2153	-3484	 3640	 300	 0.000000	-0.759111	-0.407628	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1139	375	1	 3315	 2404	 3630	 406	 0.000000	-0.759561	-0.434269	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1140	375	1	 3315	 2404	 3630	 406	 0.000000	-0.759561	-0.434269	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1141	376	1	 2740	 3043	 3560	 434	 0.000000	-0.770616	-0.441026	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1142	377	1	 588	-4053	 3872	 482	 0.000000	-0.722304	-0.450111	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1143	374	1	-2624	-3144	 3965	 405	 0.000000	-0.708426	-0.432341	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1144	375	1	 3315	 2404	 3630	 406	 0.000000	-0.759561	-0.434269	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1145	377	1	 588	-4053	 3872	 482	 0.000000	-0.722304	-0.450111	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1146	377	1	 588	-4053	 3872	 482	 0.000000	-0.722304	-0.450111	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1147	378	1	-3270	-2466	 3875	 483	 0.000000	-0.722620	-0.450829	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1148	379	1	 2466	-3270	 3876	 483	 0.000000	-0.721296	-0.450584	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1149	374	1	-2624	-3144	 3965	 405	 0.000000	-0.708426	-0.432341	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1150	377	1	 588	-4053	 3872	 482	 0.000000	-0.722304	-0.450111	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1151	379	1	 2466	-3270	 3876	 483	 0.000000	-0.721296	-0.450584	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1152	374	1	-2624	-3144	 3965	 405	 0.000000	-0.708426	-0.432341	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1153	379	1	 2466	-3270	 3876	 483	 0.000000	-0.721296	-0.450584	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1154	381	1	-2303	-3387	 3889	 487	 0.000000	-0.720235	-0.451486	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1155	381	1	-2303	-3387	 3889	 487	 0.000000	-0.720235	-0.451486	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1156	379	1	 2466	-3270	 3876	 483	 0.000000	-0.721296	-0.450584	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1157	384	1	 3270	 2466	 3878	 490	 0.000000	-0.720820	-0.453975	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1158	381	1	-2303	-3387	 3889	 487	 0.000000	-0.720235	-0.451486	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1159	384	1	 3270	 2466	 3878	 490	 0.000000	-0.720820	-0.453975	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1160	385	1	 2451	-3281	 3871	 494	 0.000000	-0.722081	-0.453159	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1161	377	1	 588	-4053	 3872	 482	 0.000000	-0.722304	-0.450111	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1162	376	1	 2740	 3043	 3560	 434	 0.000000	-0.770616	-0.441026	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1163	382	1	 1648	 3749	 3531	 489	 0.000000	-0.775369	-0.454132	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1164	377	1	 588	-4053	 3872	 482	 0.000000	-0.722304	-0.450111	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1165	382	1	 1648	 3749	 3531	 489	 0.000000	-0.775369	-0.454132	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1166	386	1	-3438	-2226	 3867	 506	 0.000000	-0.723904	-0.456293	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1167	392	1	-3920	 1186	 3794	 571	 0.000000	-0.735408	-0.472569	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1168	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1169	394	1	 4079	 369	 3794	 573	 0.000000	-0.733781	-0.472788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1170	392	1	-3920	 1186	 3794	 571	 0.000000	-0.735408	-0.472569	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1171	394	1	 4079	 369	 3794	 573	 0.000000	-0.733781	-0.472788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1172	398	1	 3611	 1932	 3796	 576	 0.000000	-0.733563	-0.473969	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1173	392	1	-3920	 1186	 3794	 571	 0.000000	-0.735408	-0.472569	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1174	398	1	 3611	 1932	 3796	 576	 0.000000	-0.733563	-0.473969	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1175	399	1	-305	 4084	 3798	 577	 0.000000	-0.734048	-0.474860	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1176	388	1	-4095	-79	 3798	 556	 0.000000	-0.734819	-0.468667	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1177	389	1	-2296	-3391	 3794	 561	 0.000000	-0.735078	-0.468828	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1178	390	1	-4030	 727	 3809	 567	 0.000000	-0.733087	-0.471491	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1179	388	1	-4095	-79	 3798	 556	 0.000000	-0.734819	-0.468667	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1180	390	1	-4030	 727	 3809	 567	 0.000000	-0.733087	-0.471491	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1181	391	1	-4095	 17	 3812	 567	 0.000000	-0.732631	-0.471275	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1182	391	1	-4095	 17	 3812	 567	 0.000000	-0.732631	-0.471275	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1183	390	1	-4030	 727	 3809	 567	 0.000000	-0.733087	-0.471491	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1184	396	1	-2207	-3450	 3802	 575	 0.000000	-0.733810	-0.472092	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1185	396	1	-2207	-3450	 3802	 575	 0.000000	-0.733810	-0.472092	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1186	390	1	-4030	 727	 3809	 567	 0.000000	-0.733087	-0.471491	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1187	399	1	-305	 4084	 3798	 577	 0.000000	-0.734048	-0.474860	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1188	394	1	 4079	 369	 3794	 573	 0.000000	-0.733781	-0.472788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1189	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1190	395	1	-4096	 0	 3793	 574	 0.000000	-0.735600	-0.472910	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1191	395	1	-4096	 0	 3793	 574	 0.000000	-0.735600	-0.472910	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1192	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1193	397	1	-1567	 3784	 3795	 576	 0.000000	-0.734773	-0.474534	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1194	398	1	 3611	 1932	 3796	 576	 0.000000	-0.733563	-0.473969	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1195	397	1	-1567	 3784	 3795	 576	 0.000000	-0.734773	-0.474534	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1196	399	1	-305	 4084	 3798	 577	 0.000000	-0.734048	-0.474860	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1197	397	1	-1567	 3784	 3795	 576	 0.000000	-0.734773	-0.474534	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1198	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1199	399	1	-305	 4084	 3798	 577	 0.000000	-0.734048	-0.474860	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1200	399	1	-305	 4084	 3798	 577	 0.000000	-0.734048	-0.474860	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1201	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1202	400	1	-2740	 3044	 3776	 587	 0.000000	-0.737981	-0.476886	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1203	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1204	401	1	 3142	 2627	 3705	 596	 0.000000	-0.747878	-0.478868	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1205	403	1	-2419	 3304	 3709	 597	 0.000000	-0.748384	-0.479309	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1206	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1207	403	1	-2419	 3304	 3709	 597	 0.000000	-0.748384	-0.479309	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1208	404	1	-4068	 469	 3717	 610	 0.000000	-0.747469	-0.481491	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1209	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1210	404	1	-4068	 469	 3717	 610	 0.000000	-0.747469	-0.481491	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1211	405	1	-3784	 1567	 3716	 613	 0.000000	-0.747568	-0.482529	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1212	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1213	405	1	-3784	 1567	 3716	 613	 0.000000	-0.747568	-0.482529	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1214	406	1	 254	 4088	 3718	 614	 0.000000	-0.746434	-0.483533	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1215	401	1	 3142	 2627	 3705	 596	 0.000000	-0.747878	-0.478868	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1216	402	1	 1436	 3835	 3703	 597	 0.000000	-0.748537	-0.479471	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1217	407	1	 1868	 3644	 3714	 616	 0.000000	-0.746731	-0.483866	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1218	415	1	 2769	 3017	 3560	 781	 0.000000	-0.770610	-0.522346	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1219	416	1	 3701	 1754	 3530	 800	 0.000000	-0.775108	-0.526414	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1220	417	1	 2011	 3568	 3550	 802	 0.000000	-0.772326	-0.527436	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1221	416	1	 3701	 1754	 3530	 800	 0.000000	-0.775108	-0.526414	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1222	418	1	 3110	 2665	 3530	 804	 0.000000	-0.775228	-0.527630	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1223	419	1	 3270	 2466	 3539	 809	 0.000000	-0.773789	-0.528741	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1224	382	1	 1648	 3749	 3531	 489	 0.000000	-0.775369	-0.454132	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1225	380	1	 617	 4049	 3512	 484	 0.000000	-0.778548	-0.453052	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1226	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1227	386	1	-3438	-2226	 3867	 506	 0.000000	-0.723904	-0.456293	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1228	382	1	 1648	 3749	 3531	 489	 0.000000	-0.775369	-0.454132	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1229	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1230	386	1	-3438	-2226	 3867	 506	 0.000000	-0.723904	-0.456293	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1231	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1232	388	1	-4095	-79	 3798	 556	 0.000000	-0.734819	-0.468667	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1233	388	1	-4095	-79	 3798	 556	 0.000000	-0.734819	-0.468667	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1234	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1235	389	1	-2296	-3391	 3794	 561	 0.000000	-0.735078	-0.468828	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1236	392	1	-3920	 1186	 3794	 571	 0.000000	-0.735408	-0.472569	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1237	389	1	-2296	-3391	 3794	 561	 0.000000	-0.735078	-0.468828	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1238	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1239	389	1	-2296	-3391	 3794	 561	 0.000000	-0.735078	-0.468828	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1240	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1241	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1242	393	1	-2486	 3255	 3781	 572	 0.000000	-0.737148	-0.473435	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1243	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1244	401	1	 3142	 2627	 3705	 596	 0.000000	-0.747878	-0.478868	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1245	401	1	 3142	 2627	 3705	 596	 0.000000	-0.747878	-0.478868	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1246	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1247	402	1	 1436	 3835	 3703	 597	 0.000000	-0.748537	-0.479471	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1248	402	1	 1436	 3835	 3703	 597	 0.000000	-0.748537	-0.479471	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1249	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1250	408	1	 3657	 1844	 3710	 633	 0.000000	-0.746992	-0.487301	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1251	408	1	 3657	 1844	 3710	 633	 0.000000	-0.746992	-0.487301	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1252	387	1	 2772	 3014	 3437	 531	 0.000000	-0.789828	-0.463752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1253	409	1	 2003	 3572	 3359	 635	 0.000000	-0.802172	-0.488297	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1254	408	1	 3657	 1844	 3710	 633	 0.000000	-0.746992	-0.487301	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1255	409	1	 2003	 3572	 3359	 635	 0.000000	-0.802172	-0.488297	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1256	411	1	 2574	 3186	 3689	 643	 0.000000	-0.750493	-0.490054	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1257	409	1	 2003	 3572	 3359	 635	 0.000000	-0.802172	-0.488297	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1258	410	1	 1966	 3592	 3338	 637	 0.000000	-0.805461	-0.488772	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1259	412	1	 3555	 2033	 3320	 660	 0.000000	-0.807950	-0.493687	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1260	409	1	 2003	 3572	 3359	 635	 0.000000	-0.802172	-0.488297	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1261	412	1	 3555	 2033	 3320	 660	 0.000000	-0.807950	-0.493687	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1262	413	1	 3181	 2579	 3283	 754	 0.000000	-0.813807	-0.515885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1263	411	1	 2574	 3186	 3689	 643	 0.000000	-0.750493	-0.490054	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1264	409	1	 2003	 3572	 3359	 635	 0.000000	-0.802172	-0.488297	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1265	413	1	 3181	 2579	 3283	 754	 0.000000	-0.813807	-0.515885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1266	414	1	 2435	 3293	 3592	 769	 0.000000	-0.765678	-0.519618	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1267	411	1	 2574	 3186	 3689	 643	 0.000000	-0.750493	-0.490054	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1268	415	1	 2769	 3017	 3560	 781	 0.000000	-0.770610	-0.522346	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1269	411	1	 2574	 3186	 3689	 643	 0.000000	-0.750493	-0.490054	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1270	413	1	 3181	 2579	 3283	 754	 0.000000	-0.813807	-0.515885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1271	415	1	 2769	 3017	 3560	 781	 0.000000	-0.770610	-0.522346	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1272	415	1	 2769	 3017	 3560	 781	 0.000000	-0.770610	-0.522346	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1273	413	1	 3181	 2579	 3283	 754	 0.000000	-0.813807	-0.515885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1274	416	1	 3701	 1754	 3530	 800	 0.000000	-0.775108	-0.526414	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1275	416	1	 3701	 1754	 3530	 800	 0.000000	-0.775108	-0.526414	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1276	413	1	 3181	 2579	 3283	 754	 0.000000	-0.813807	-0.515885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1277	418	1	 3110	 2665	 3530	 804	 0.000000	-0.775228	-0.527630	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1278	413	1	 3181	 2579	 3283	 754	 0.000000	-0.813807	-0.515885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1279	421	1	 2836	 2955	 3180	 822	 0.000000	-0.829971	-0.531937	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1280	423	1	 2771	 3015	 3149	 865	 0.000000	-0.834828	-0.542033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1281	418	1	 3110	 2665	 3530	 804	 0.000000	-0.775228	-0.527630	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1282	413	1	 3181	 2579	 3283	 754	 0.000000	-0.813807	-0.515885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1283	423	1	 2771	 3015	 3149	 865	 0.000000	-0.834828	-0.542033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1284	420	1	 4091	 184	 3537	 813	 0.000000	-0.773935	-0.528982	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1285	418	1	 3110	 2665	 3530	 804	 0.000000	-0.775228	-0.527630	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1286	422	1	 2510	 3236	 3523	 828	 0.000000	-0.776444	-0.533429	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
